id,typeId,name,floor,width,length,height,measure,area,volume,state,created,updated
6909f7bda433690a11923cee,6909f711a433690a11909c24,d4020,0,2,1,2.7,,2,5.4,occupied,2025-11-04 13:55:25,2026-01-19 10:01:36
6909f7bda433690a11923d75,6909f711b5f883653c97c73e,d4021,0,3.3,2,2.7,,6.6,17.82,occupied,2025-11-04 13:55:25,2025-11-24 16:56:21
6909f7bda433690a11923dfc,690750a37c0a06dc20f938fe,d4022,0,1.72,2,2.7,,3.44,9.29,occupied,2025-11-04 13:55:25,2026-01-23 18:02:50
6909f7bea433690a11923f2a,6909f711a433690a11909c98,d4023,0,2,0.9,2.7,,1.8,4.86,occupied,2025-11-04 13:55:26,2025-11-24 16:56:23
6909f7bea433690a11923fb1,6909f710a433690a11909b40,d4024,0,2.95,2,2.7,,5.9,15.93,occupied,2025-11-04 13:55:26,2026-01-27 13:21:10
6909f7beb5f883653c99a122,690750a37c0a06dc20f938fe,d4025,0,1.73,2,2.7,,3.46,9.34,occupied,2025-11-04 13:55:26,2026-01-13 10:03:38
690dd0b3dd78b46b0822f8a4,6909d6bc26c223f960eadbf0,f6001,1,1.82,2.33,2.7,,4.24,11.45,occupied,2025-11-07 11:57:55,2026-01-20 13:20:20
690dd0b46134045e0b1f3f9a,690dcfaa6134045e0b188ce0,f6002,1,2,1.82,2.7,,3.64,9.83,blocked,2025-11-07 11:57:56,2026-01-16 15:48:01
690dd0b46134045e0b1f3fea,690dcfaa6134045e0b188ce0,f6003,1,2,1.82,2.7,,3.64,9.83,available,2025-11-07 11:57:56,2026-01-16 15:48:35
690dd0b4dd78b46b0823199c,690dcfaa6134045e0b188ce0,f6004,1,2,1.82,2.7,,3.64,9.83,available,2025-11-07 11:57:56,2026-01-16 15:48:57
690dd0b46134045e0b1f4083,690dcfaa6134045e0b188ce0,f6005,1,1.82,2,2.7,,3.64,9.83,available,2025-11-07 11:57:56,2026-01-16 15:49:32
690dd0b5dd78b46b08231a35,690dcfaa6134045e0b188ce0,f6007,1,1.35,1.93,2.7,,2.61,7.03,available,2025-11-07 11:57:57,2026-01-21 13:39:28
690dd0b56134045e0b1f419a,690750a4dcb2b6de52ecfb60,f6008,1,1.35,1.93,2.7,,2.61,7.03,occupied,2025-11-07 11:57:57,2026-01-08 12:27:42
690dd0b5dd78b46b08231c0a,6909d6bb26c223f960eacdab,f6009,1,1.95,3.08,2.7,,6.01,16.22,available,2025-11-07 11:57:57,2026-01-22 15:54:37
690dd0b56134045e0b1f423e,690750a37c0a06dc20f938fe,f6010,1,1.9,1.85,2.7,,3.52,9.49,occupied,2025-11-07 11:57:57,2025-12-18 19:19:33
690dd0b5dd78b46b08231cad,690750a37c0a06dc20f938fe,f6011,1,1.85,1.85,2.7,,3.42,9.24,occupied,2025-11-07 11:57:57,2025-12-27 14:29:45
690dd0b66134045e0b1f432c,690dcf556134045e0b181598,f6012,1,1.5,1.9,2.7,,2.85,7.69,occupied,2025-11-07 11:57:58,2026-01-15 12:01:17
690dd0b6dd78b46b08231d4e,690dcf556134045e0b181598,f6013,1,1.5,1.9,2.7,,2.85,7.69,occupied,2025-11-07 11:57:58,2026-01-26 11:21:14
690dd0b6dd78b46b08231d9e,690dcf556134045e0b181598,f6014,1,1.5,1.9,2.7,,2.85,7.69,available,2025-11-07 11:57:58,2025-12-15 11:12:27
690dd0b66134045e0b1f4e5a,69089c436cf086dbba650fd9,f6015,1,1.95,1.95,2.7,,3.8,10.27,available,2025-11-07 11:57:58,2026-01-20 14:08:32
690dd0b7dd78b46b08231e87,69089c426cf086dbba650ef5,f6016,1,1.7,1.85,2.7,,3.15,8.49,available,2025-11-07 11:57:59,2025-12-08 00:11:37
690dd0b76134045e0b1f4f00,6909f710a433690a11909b40,f6017,1,3.15,1.85,2.7,,5.83,15.73,available,2025-11-07 11:57:59,2025-11-07 11:57:59
690dd0b7dd78b46b08231edd,690dcfecdd78b46b081d9cf8,f6018,1,1.9,2.3,2.7,,4.37,11.8,available,2025-11-07 11:57:59,2025-12-15 11:55:46
690dd0b7dd78b46b08231f76,690dcfecdd78b46b081d9cf8,f6019,1,1.9,2.3,2.7,,4.37,11.8,available,2025-11-07 11:57:59,2025-12-09 18:27:10
690dd0b7dd78b46b0823210a,690dcfecdd78b46b081d9cf8,f6020,1,1.9,2.3,2.7,,4.37,11.8,available,2025-11-07 11:57:59,2026-01-26 09:53:24
690dd8e96134045e0b2f96c9,6909d6bb26c223f960eacd72,g7000,1,1.45,3.35,2.7,,4.86,13.12,occupied,2025-11-07 12:32:57,2025-11-24 16:56:29
690dd8e96134045e0b2f9c40,690dcf556134045e0b181598,g7001,1,1.5,1.99,2.7,,2.99,8.06,available,2025-11-07 12:32:57,2026-01-19 10:08:33
690dd8eadd78b46b0832a5ff,6909f711a433690a11909c98,g7002,1,1.99,0.93,2.7,,1.85,5,blocked,2025-11-07 12:32:58,2025-12-01 15:14:12
690dd8eadd78b46b0832a6a2,6909f711a433690a11909bb2,g7003,1,1.13,2.98,2.7,,3.37,9.09,occupied,2025-11-07 12:32:58,2025-11-24 16:56:30
690dd8eadd78b46b0832a748,69089c436cf086dbba650fd9,g7004,1,1.31,2.98,2.7,,3.9,10.54,occupied,2025-11-07 12:32:58,2025-12-23 11:04:04
690dd8ea6134045e0b2f9cdc,6909d6bc26c223f960eadbf0,g7005,1,1.44,2.94,2.7,,4.23,11.43,available,2025-11-07 12:32:58,2025-12-16 10:31:51
690dd8ea6134045e0b2f9d59,6909f711a433690a11909bb2,g7006,1,1.7,2,2.7,,3.4,9.18,occupied,2025-11-07 12:32:58,2025-11-24 16:56:33
690dd8eb6134045e0b2f9dd7,6909f711a433690a11909c98,g7007,1,1.06,1.66,2.7,,1.76,4.75,occupied,2025-11-07 12:32:59,2026-01-21 09:49:23
690dd9acdd78b46b08346985,690dd943dd78b46b08334d68,g7008,1,1,1.66,2.7,,1.66,4.48,occupied,2025-11-07 12:36:12,2026-01-02 13:27:31
690dd9acdd78b46b08346a23,690dd943dd78b46b08334d68,g7009,1,1.03,1.65,2.7,,1.7,4.59,occupied,2025-11-07 12:36:12,2025-11-24 16:56:35
690dd8ebdd78b46b0832a8d1,6909f711a433690a11909c98,g7010,1,1.09,1.65,2.7,,1.8,4.86,occupied,2025-11-07 12:32:59,2025-11-24 16:56:35
690dd8ebdd78b46b0832aa6f,690dd67cdd78b46b082e2d8f,g7011,1,1.09,1,2.7,,1.09,2.94,occupied,2025-11-07 12:32:59,2025-11-24 16:56:36
690dd8ecdd78b46b0832ac62,690dd67cdd78b46b082e2d8f,g7012,1,1.09,1,2.7,,1.09,2.94,occupied,2025-11-07 12:33:00,2026-01-05 11:32:13
690dd8ec6134045e0b2fa211,690dcfaa6134045e0b188ce0,g7013,1,1.87,2,2.7,,3.74,10.1,occupied,2025-11-07 12:33:00,2025-11-24 17:13:38
690dd9addd78b46b0834736a,690dd9966134045e0b3119e4,g7014,1,2.87,1.85,2.7,,5.31,14.34,available,2025-11-07 12:36:13,2025-11-28 13:54:10
690dd8ec6134045e0b2fa2f3,690dd6d56134045e0b2bc657,g7015,1,1,1.51,2.7,,1.51,4.08,occupied,2025-11-07 12:33:00,2025-11-24 16:56:38
690dd8ecdd78b46b0832ad44,690dd6d56134045e0b2bc657,g7016,1,1,1.51,2.7,,1.51,4.08,occupied,2025-11-07 12:33:00,2025-11-24 16:56:39
690dd8ed6134045e0b2fa424,690dd67cdd78b46b082e2d8f,g7017,1,1.09,1,2.7,,1.09,2.94,occupied,2025-11-07 12:33:01,2025-11-24 16:56:40
690dd8eddd78b46b0832b212,6909d6bc26c223f960eadbf0,g7018,1,2.77,1.5,2.7,,4.16,11.22,occupied,2025-11-07 12:33:01,2025-11-24 16:56:40
690dd8eddd78b46b0832b268,6909f711a433690a11909c24,g7019,1,1.37,1.5,2.7,,2.06,5.55,occupied,2025-11-07 12:33:01,2025-11-24 16:56:41
690dd8eddd78b46b0832b30a,6909f711a433690a11909beb,g7020,1,1.58,1.5,2.7,,2.37,6.4,occupied,2025-11-07 12:33:01,2025-11-24 16:56:42
690dd8ee6134045e0b2fa55b,690750a4dcb2b6de52ecfb60,g7021,1,1.73,1.5,2.7,,2.6,7.01,occupied,2025-11-07 12:33:02,2025-11-24 16:56:43
690dd8ee6134045e0b2fa5ff,69089c426cf086dbba650ef5,g7022,2,1.9,1.64,2.7,,3.12,8.41,occupied,2025-11-07 12:33:02,2026-01-07 13:12:53
690dd8eedd78b46b0832b360,690dcfaa6134045e0b188ce0,g7023,2,1.9,1.9,2.7,,3.61,9.75,occupied,2025-11-07 12:33:02,2025-11-24 16:56:43
690dd8eedd78b46b0832b728,690750a37c0a06dc20f938fe,g7024,2,1.8,1.9,2.7,,3.42,9.23,occupied,2025-11-07 12:33:02,2026-01-12 13:33:59
690dd8ee6134045e0b2fad78,690dcfecdd78b46b081d9cf8,g7025,2,2.2,2,2.7,,4.4,11.88,occupied,2025-11-07 12:33:02,2026-01-09 09:50:38
690dd8efdd78b46b0832b7cc,6909f711a433690a11909beb,g7026,2,1.5,1.5,2.7,,2.25,6.08,occupied,2025-11-07 12:33:03,2026-01-12 00:00:15
690dd8efdd78b46b0832b8ba,6909f711a433690a11909beb,g7027,2,1.45,1.5,2.7,,2.17,5.87,occupied,2025-11-07 12:33:03,2025-11-24 16:56:47
690dd8ef6134045e0b2faef8,6909f711a433690a11909beb,g7028,2,1.45,1.5,2.7,,2.17,5.87,occupied,2025-11-07 12:33:03,2026-01-15 17:03:43
690dd8ef6134045e0b2faf97,690dcfecdd78b46b081d9cf8,g7029,2,2.95,1.5,2.7,,4.43,11.95,occupied,2025-11-07 12:33:03,2025-11-24 16:56:48
690dd8ef6134045e0b2fb04e,69089c441cb2a76b3b94bb86,g7030,2,3.44,1.5,2.7,,5.16,13.93,occupied,2025-11-07 12:33:03,2026-01-05 13:06:53
690dd8f0dd78b46b0832b9a9,690750a37c0a06dc20f938fe,g7031,2,1.75,2,2.7,,3.5,9.45,occupied,2025-11-07 12:33:04,2025-12-15 11:32:54
690dd8f06134045e0b2fb111,690dcf556134045e0b181598,g7032,2,1.5,2,2.7,,3,8.1,occupied,2025-11-07 12:33:04,2025-11-24 16:56:49
690dd8f0dd78b46b0832ba97,690750a4dcb2b6de52ecfb60,g7033,2,2,1.27,2.7,,2.54,6.86,occupied,2025-11-07 12:33:04,2026-01-19 11:24:26
690dd8f0dd78b46b0832bb1b,69089c426cf086dbba650ef5,g7034,2,1.66,1.9,2.7,,3.15,8.52,occupied,2025-11-07 12:33:04,2026-01-26 12:25:06
690dd8f16134045e0b2fb247,69089c436cf086dbba650f67,g7035,2,1.46,1.9,2.7,,2.77,7.49,occupied,2025-11-07 12:33:05,2026-01-23 10:59:26
690dd9b36134045e0b31622e,690dd96edd78b46b0833b7c0,g7036,2,1.89,1.25,2.7,,2.36,6.38,occupied,2025-11-07 12:36:19,2026-01-02 19:15:50
690dd8f16134045e0b2fb353,690dcfaa6134045e0b188ce0,g7037,2,1.49,2.42,2.7,,3.61,9.74,occupied,2025-11-07 12:33:05,2026-01-22 11:42:27
690dd8f16134045e0b2fb3a8,690dcfaa6134045e0b188ce0,g7038,2,1.5,2.42,2.7,,3.63,9.8,occupied,2025-11-07 12:33:05,2025-11-24 16:56:53
690dd8f16134045e0b2fb441,690dcfaa6134045e0b188ce0,g7039,2,1.5,2.42,2.7,,3.63,9.8,occupied,2025-11-07 12:33:05,2025-11-24 16:56:54
690dd8f2dd78b46b0832bd7c,690dcfaa6134045e0b188ce0,g7040,2,1.52,2.4,2.7,,3.65,9.85,occupied,2025-11-07 12:33:06,2025-11-24 16:56:55
690dd8f2dd78b46b0832be18,6909f711a433690a11909c98,g7041,2,1.28,1.48,2.7,,1.89,5.11,occupied,2025-11-07 12:33:06,2026-01-05 12:57:50
690dd8f2dd78b46b0832be6e,690750a4dcb2b6de52ecfb60,g7042,2,1.72,1.48,2.7,,2.55,6.87,occupied,2025-11-07 12:33:06,2026-01-23 10:25:02
6911ecc0e359c140bea6ef07,690dcfaa6134045e0b188ce0,h8001,1,2.17,1.66,2.7,,3.6,9.73,occupied,2025-11-10 14:46:40,2025-11-24 16:56:58
6911ecc03a7be8a57c2bb725,6909d6bb26c223f960eacd72,h8002,1,3,1.66,2.7,,4.98,13.45,occupied,2025-11-10 14:46:40,2025-11-24 16:56:59
6911ecc1e359c140bea6efa0,690dd96edd78b46b0833b7c0,h8003,1,1.5,1.5,2.7,,2.25,6.08,occupied,2025-11-10 14:46:41,2025-12-01 10:32:53
6911ecc1e359c140bea6f039,690dd96edd78b46b0833b7c0,h8004,1,1.5,1.5,2.7,,2.25,6.08,occupied,2025-11-10 14:46:41,2025-11-24 16:57:00
6911ecc13a7be8a57c2bb77d,690dd96edd78b46b0833b7c0,h8005,1,1.5,1.5,2.7,,2.25,6.08,occupied,2025-11-10 14:46:41,2026-01-26 12:46:50
6911ecc13a7be8a57c2bb909,690dd96edd78b46b0833b7c0,h8006,1,1.5,1.5,2.7,,2.25,6.08,occupied,2025-11-10 14:46:41,2026-01-21 13:13:22
6911ecc13a7be8a57c2bb959,69089c441cb2a76b3b94bb86,h8007,1,3.4,1.5,2.7,,5.1,13.77,occupied,2025-11-10 14:46:41,2025-11-24 16:57:02
6911ecc2e359c140bea6f196,690dcfaa6134045e0b188ce0,h8008,1,1.96,1.87,2.7,,3.67,9.9,occupied,2025-11-10 14:46:42,2025-11-24 16:57:03
6911ecc23a7be8a57c2bb9fa,6909d6bc26c223f960eadbf0,h8009,1,2.2,1.87,2.7,,4.11,11.11,occupied,2025-11-10 14:46:42,2025-11-24 16:57:03
6911ecc2e359c140bea6f27f,690750a47c0a06dc20f939af,h8010,1,2.16,1.87,2.7,,4.04,10.91,occupied,2025-11-10 14:46:42,2026-01-23 13:06:02
6911ecc2e359c140bea6f2d7,69089c436cf086dbba650f67,h8011,1,1.45,1.85,2.7,,2.68,7.24,occupied,2025-11-10 14:46:42,2025-11-24 16:57:05
6911ecc2e359c140bea6f32b,690750a4dcb2b6de52ecfb60,h8012,1,1.68,1.5,2.7,,2.52,6.8,occupied,2025-11-10 14:46:42,2026-01-05 13:55:12
6911ecc3e359c140bea6f3cc,690dcf556134045e0b181598,h8013,1,1.95,1.5,2.7,,2.93,7.9,occupied,2025-11-10 14:46:43,2025-11-24 16:57:07
6911ecc33a7be8a57c2bbbfa,690dcf556134045e0b181598,h8014,1,1.91,1.5,2.7,,2.87,7.74,blocked,2025-11-10 14:46:43,2025-12-01 11:39:16
6911ecc3e359c140bea6f468,69089c426cf086dbba650ef5,h8015,1,2.21,1.36,2.7,,3.01,8.12,occupied,2025-11-10 14:46:43,2025-11-24 16:57:07
6911ecc33a7be8a57c2bbc8c,69089c426cf086dbba650ef5,h8016,1,2.21,1.36,2.7,,3.01,8.12,occupied,2025-11-10 14:46:43,2025-12-15 13:49:02
6911ecc43a7be8a57c2bbdd6,690dcf556134045e0b181598,h8017,1,2.21,1.32,2.7,,2.92,7.88,occupied,2025-11-10 14:46:44,2025-11-24 17:13:40
6911ecc4e359c140bea6f5db,69089c426cf086dbba650ef5,h8018,1,1.55,2,2.7,,3.1,8.37,occupied,2025-11-10 14:46:44,2025-11-24 16:57:08
6911ecc4e359c140bea6f67a,690dcf556134045e0b181598,h8019,1,1.45,1.99,2.7,,2.89,7.79,occupied,2025-11-10 14:46:44,2025-11-24 16:57:09
6911ecc43a7be8a57c2bbfa6,690dcf556134045e0b181598,h8020,1,1.99,1.43,2.7,,2.85,7.68,occupied,2025-11-10 14:46:44,2026-01-27 15:21:43
6911ecc4e359c140bea6f786,690dcf556134045e0b181598,h8021,1,1.32,2.21,2.7,,2.92,7.88,blocked,2025-11-10 14:46:44,2025-12-01 12:06:33
6911ecc5e359c140bea6f822,6909d6bc26c223f960eadbf0,h8022,1,2.16,1.89,2.7,,4.08,11.02,occupied,2025-11-10 14:46:45,2025-11-24 16:57:11
6911ecc5e359c140bea6f878,6909d6bc26c223f960eadbf0,h8023,2,2.16,1.89,2.7,,4.08,11.02,available,2025-11-10 14:46:45,2025-11-10 14:46:45
6911ecc53a7be8a57c2bc0dd,69089c436cf086dbba650fd9,h8024,2,1.98,1.89,2.7,,3.74,10.1,occupied,2025-11-10 14:46:45,2026-01-20 13:01:17
6911ecc53a7be8a57c2bc135,6909d6bb26c223f960eacd72,h8025,2,3.32,1.5,2.7,,4.98,13.45,occupied,2025-11-10 14:46:45,2025-11-24 16:57:12
6911ecc53a7be8a57c2bc18d,690dd96edd78b46b0833b7c0,h8026,2,1.5,1.5,2.7,,2.25,6.08,occupied,2025-11-10 14:46:45,2025-11-24 16:57:13
6911ecc63a7be8a57c2bc205,690dd96edd78b46b0833b7c0,h8027,2,1.5,1.5,2.7,,2.25,6.08,occupied,2025-11-10 14:46:46,2025-12-16 10:12:26
6911ecc6e359c140bea6fa20,6909f711a433690a11909beb,h8028,2,1.46,1.5,2.7,,2.19,5.91,occupied,2025-11-10 14:46:46,2026-01-07 13:01:25
6911ecc63a7be8a57c2bc335,690750a4dcb2b6de52ecfb60,h8029,2,1.72,1.5,2.7,,2.58,6.97,occupied,2025-11-10 14:46:46,2025-11-24 16:57:14
6911ecc63a7be8a57c2bc3b4,690750a4dcb2b6de52ecfb60,h8030,2,1.72,1.5,2.7,,2.58,6.97,occupied,2025-11-10 14:46:46,2025-11-24 16:57:15
6911ecc63a7be8a57c2bc40c,6909f711a433690a11909beb,h8031,2,1.47,1.5,2.7,,2.21,5.95,occupied,2025-11-10 14:46:46,2025-11-24 16:57:15
6911ecc73a7be8a57c2bc462,690750a4dcb2b6de52ecfb60,h8032,2,1.62,1.5,2.7,,2.43,6.56,occupied,2025-11-10 14:46:47,2025-11-24 16:57:16
6911ecc73a7be8a57c2bc4ba,690750a4dcb2b6de52ecfb60,h8033,2,1.44,1.71,2.7,,2.46,6.65,blocked,2025-11-10 14:46:47,2025-11-27 19:59:54
6911ecc7e359c140bea6fbf6,690750a4dcb2b6de52ecfb60,h8034,2,1.45,1.68,2.7,,2.44,6.58,occupied,2025-11-10 14:46:47,2025-11-24 16:57:17
6911ed15e359c140bea7d716,690750a4dcb2b6de52ecfb60,h8035,2,1.48,1.68,2.7,,2.49,6.71,blocked,2025-11-10 14:48:05,2025-12-01 14:54:15
6911ecc73a7be8a57c2bc55f,69089c436cf086dbba650fd9,h8036,2,1.75,2.24,2.7,,3.92,10.58,occupied,2025-11-10 14:46:47,2025-11-24 16:57:18
6911ecc83a7be8a57c2bc604,69089c436cf086dbba650fd9,h8037,2,1.71,2.24,2.7,,3.83,10.34,occupied,2025-11-10 14:46:48,2026-01-24 13:01:35
6911ecc8e359c140bea6fde9,69089c436cf086dbba650f67,h8038,2,1.48,1.84,2.7,,2.72,7.35,occupied,2025-11-10 14:46:48,2026-01-05 10:24:25
6911ecc8e359c140bea6fe3d,69089c436cf086dbba650f67,h8039,2,1.46,1.84,2.7,,2.69,7.25,occupied,2025-11-10 14:46:48,2025-11-24 16:57:20
6911ecc8e359c140bea6fe91,69089c436cf086dbba650f67,h8040,2,1.84,1.46,2.7,,2.69,7.25,occupied,2025-11-10 14:46:48,2026-01-19 10:48:36
6911ecc8e359c140bea6ff32,69089c436cf086dbba650fd9,h8041,2,1.76,2.21,2.7,,3.89,10.5,occupied,2025-11-10 14:46:48,2025-11-24 16:57:21
6911ecc93a7be8a57c2bc6f2,69089c436cf086dbba650fd9,h8042,2,1.76,2.21,2.7,,3.89,10.5,occupied,2025-11-10 14:46:49,2026-01-15 10:43:37
6911ecc93a7be8a57c2bc7bb,690750a4dcb2b6de52ecfb60,h8043,2,1.67,1.48,2.7,,2.47,6.67,occupied,2025-11-10 14:46:49,2026-01-21 09:47:57
690649487c0a06dc20c15392,69064948dcb2b6de5252f9fa,l01,1,1,1,1,,1,1,occupied,2025-11-01 18:54:16,2025-11-24 16:57:24
690649487c0a06dc20c153a6,69064948dcb2b6de5252f9fa,l02,1,1,1,1,,1,1,occupied,2025-11-01 18:54:16,2026-01-12 13:28:34
690649487c0a06dc20c153b9,69064948dcb2b6de5252f9fa,l03,1,1,1,1,,1,1,occupied,2025-11-01 18:54:16,2025-12-03 12:50:47
69064948dcb2b6de5252fa10,69064948dcb2b6de5252f9fa,l04,1,1,1,1,,1,1,occupied,2025-11-01 18:54:16,2026-01-21 10:29:57
690649487c0a06dc20c153cc,69064948dcb2b6de5252f9fa,l05,1,1,1,1,,1,1,occupied,2025-11-01 18:54:16,2025-11-24 16:57:27
690649487c0a06dc20c153df,69064948dcb2b6de5252f9fa,l06,1,1,1,1,,1,1,occupied,2025-11-01 18:54:16,2025-11-26 16:23:52
690b2472288cf12e2c557728,690b2160288cf12e2c4f27de,pallet_01,2,1,1,1,,1,1,available,2025-11-05 11:18:26,2025-11-07 11:32:25
690a662f3916b12eed82fe16,690a65d3288cf12e2c665f22,test1,0,0.1,1,1,,0.1,0.1,blocked,2025-11-04 21:46:39,2026-01-10 15:40:03